mean
,67.30603176498795,21.109723225820133,18.109113910718058,5.914608040431919,7.798657179591672
,175.71249396334056,41.83929040586601,14.706993595614735,7.115780822115221,66.54798038410681
,152.31599613897637,36.693642730733494,20.01220497124634,7.902754398606299,53.61271201221952
,172.34442056700556,40.43698982559621,17.808881962235276,7.49316524282181,62.69891075205084
lower
,62.918582527619904,20.163379151899633,17.592702772075373,5.785731294300368,5.8562896113809515
,166.63441075478545,40.30823184569396,14.05275866021073,6.882013090981251,62.145351795576914
,144.6078099556057,35.42123447072035,19.49594000554894,7.721052947378057,49.93586221539517
,166.70910935588495,39.4264531892797,17.31035243420078,7.343353029476269,60.10219665237986
upper
,71.67702528796663,22.00721714407155,18.58803106760176,6.0674473322391815,10.15846031901333
,184.05839081778743,43.29427071305515,15.274232778418249,7.343670738080415,70.48310106551608
,159.6510036333812,37.91998939625256,20.568597701829678,8.105697476852994,57.3269189898054
,177.4524493655564,41.563378800698864,18.283590595450715,7.642200797110975,65.25550947080151
