mean
,0.7523188408904377,0.13834662915985113,0.06470419653709375,0.27547830139984764
,0.7695710680591055,0.08818320949933299,0.02879801161621649,0.39645176293747125
,0.7521743939766365,0.11768855888772108,0.05331032192106235,0.3177465879436832
,0.7702785512563475,0.09718905616080978,0.03703340409733635,0.3698813588822946
lower
,0.7508038650760636,0.13581957868488628,0.06375564123340316,0.2713039260014315
,0.7669213955841349,0.08489694961984556,0.027514664773147554,0.3926334127686057
,0.7489783846159462,0.11386961941131085,0.05161483930870666,0.3132312572234774
,0.7672069598639997,0.09286836133938213,0.03550147896553159,0.3651789114515775
upper
,0.7540583812269487,0.14061082600332314,0.06567396283843466,0.2798671164734934
,0.772159828551073,0.09139428888434763,0.030112173212066395,0.4004626864382913
,0.7554847816343097,0.12192507158783181,0.05491720125078803,0.32229912143210215
,0.7731562384476462,0.10114382518873885,0.03852508049122514,0.3751154333007788
