mean
,0.7590176350177918,0.2373736556929466,0.07561492872410164,0.2172265467446859
,0.7369972827920606,0.013726671691084394,0.031975666255839974,0.4512085038919883
,0.7930544696835448,0.18650707696364527,0.05726476693280664,0.2912274784279879
,0.7291600459924482,0.05654270709176361,0.03979423537480056,0.3936228022041411
lower
,0.7568515467732573,0.23265672731089124,0.07449681422450717,0.2122645629998058
,0.7334839959246551,0.0083189184611141,0.03039599154671328,0.4445790469709089
,0.7901272508399142,0.18094658655099255,0.055911296177417136,0.28550422421271826
,0.7268775149888204,0.05082507626464945,0.03848583309658184,0.3879337434944585
upper
,0.7611882518182771,0.24210624318611967,0.07685193866303099,0.22260505785514104
,0.7407084873426876,0.01871461944308167,0.03341148713888398,0.45672261214512055
,0.7960147222525646,0.1925265396352297,0.058813522610333846,0.2976409871500883
,0.7317231257533718,0.06201634509623928,0.04112121146186109,0.40014751026672973
