mean
,-0.07303800394538144,-0.14732216662149622,-0.09025309251584518
,0.022599385608707154,-0.10469927011067369,0.016303331937957907
,-0.04388981775859918,-0.20693002511374886,-0.03406303921918051
,-0.012304734410427802,-0.20656149730749235,0.007122429673981529
lower
,-1.024710634361463,-1.1363392280383684,-1.0927639052292855
,-1.1068882476455455,-2.0170440964702334,-1.4457075776873904
,-1.3527458141412623,-2.428109684918699,-1.6003292149395092
,-1.707155642196203,-3.0316552234159637,-1.926437521351355
upper
,0.9248900352008166,0.7493317365550323,0.8725956863776343
,1.2837359557985741,1.5206454443813258,1.458011101539966
,1.5148182616890888,1.5644857678334545,1.6658342629303846
,1.795818348577186,2.0641635330923878,2.113123937652453
